"time","h_wspd_1","h_wspd_2","h_wspd_3","h_wspd_4","h_wspd_5","h_wspd_6","h_wdir_1","h_wdir_2","h_wdir_3","h_wdir_4","h_wdir_5","h_wdir_6","file_date","avg_pressure","avg_temp","avg_humidity","avg_dew_point"
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.87,23.2,91.3,21.7
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.02,22.9,92.2,21.5
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.1,22.5,93.5,21.4
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.13,22.6,93.8,21.6
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.1,22.9,93,21.7
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.98,23.2,92.1,21.8
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.95,23.4,91.1,21.8
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.87,23.5,90.8,21.9
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.88,23.7,90.3,22.1
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.08,24.2,89.3,22.3
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.94,24.7,87.5,22.5
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.88,25.4,84.7,22.6
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.9,25.8,83.1,22.7
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.94,26.1,82.1,22.8
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.94,26.6,80.4,23
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.95,26.4,83.7,23.4
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.12,26.2,84.2,23.3
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.24,26.6,81.9,23.3
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.34,27.3,79.5,23.4
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.52,27.2,79.7,23.4
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.65,27.1,78.8,23.1
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.63,27.1,78,22.9
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.74,26.9,79.3,23
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.81,26.8,80.7,23.2
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.86,26.5,79.5,22.7
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.72,26.1,81.4,22.7
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.62,25.8,83.5,22.8
97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.6,25.6,84.9,22.9
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.74,25.5,84.8,22.8
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.68,25.4,85,22.7
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.52,25.2,85.5,22.6
101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.61,25.1,85.7,22.5
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,25.1,86.5,22.6
103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.35,25,87.1,22.7
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.26,24.9,87.9,22.8
105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.32,24.9,87.9,22.8
106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.34,25,88.1,22.8
107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.23,25,87.8,22.8
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.24,25,88.1,22.875
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.25,25,88.4,22.95
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.19,25,89,23.1
111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.14,25,89.2,23.1
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.17,25,89.5,23.1
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.2,25,89.8,23.2
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.14,25.1,90.2,23.3
115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1,90.6,23.5
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.75,25.1,91.2,23.6
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.77,25.1,91.4,23.6
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.67,25.1,91.5,23.6
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.78,25.2,91.7,23.7
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.88,25.3,91.6,23.8
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.95,25.2,92,23.8
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.01,25.1,92.4,23.8
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.89,25.1,92.4,23.8
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.96,25.1,92.4,23.7
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.94,25,92.3,23.7
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.76,25.1,91.8,23.7
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.85,25.1,91.9,23.7
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.81,24.9,92.8,23.6
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.78,24.8,93.1,23.6
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.7,24.8,93.4,23.6
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.71,24.6,93.9,23.6
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.01,24.6,93.9,23.5
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.14,24.5,93.9,23.4
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.15,24.2,94.5,23.3
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.18,24.1,94.7,23.2
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.14,24,95,23.2
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.17,23.9,95,23.1
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.25,23.9,95,23
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,23.8,94.9,23
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.55,23.9,94.6,23
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.48,23.9,94.4,22.9
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.55,24,94.3,23
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.73,24,94.1,23
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.73,24,94.1,23
1,5.61441724818002,5.81218518779285,5.76081481633328,5.67833391181909,5.7637586816252,5.75371932953079,105.844380794878,110.55578760869,112.343714089349,113.181840872588,113.868620392228,112.59779514682,"2016-07-09",1009.755,23.95,93.75,22.9
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.64,23.9,93.6,22.8
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.57,23.9,94.2,22.9
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.55,23.7,95,22.9
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.48,23.6,95.2,22.8
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.57,23.6,95.3,22.8
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.72,23.5,95.5,22.7
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.68,23.3,95.8,22.5
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.73,23,96.2,22.4
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.9,23.1,96.4,22.5
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.12,23.1,96.5,22.6
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.22,23.1,96.7,22.5
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.57,23,96.9,22.5
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.63,23,97.1,22.5
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.96,22.9,97.4,22.5
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.96,22.8,97.4,22.4
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.94,22.9,97.3,22.4
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.79,23,97.2,22.5
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.67,23,97.1,22.5
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.63,23,96.9,22.4
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.68,23,96.8,22.4
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.61,23,96.6,22.5
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.47,23.1,96.3,22.4
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.43,23.1,95.7,22.3
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.31,23.1,95.1,22.3
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.27,23.2,94.7,22.3
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.15,23.1,93.4,22
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.21,23.2,91.4,21.7
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.39,23.3,91.5,21.8
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.52,23.3,92.9,22.1
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.54,23.3,93.3,22.1
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.55,23.2,93.3,22.1
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,23.2,93.4,22.1
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,23.2,93.6,22.1
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.48,23.2,93.6,22.1
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.51,23.2,93.3,22.1
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.51,23.2,93.3,22.1
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.54,23.2,93.3,22.1
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.51,23.2,93.3,22.1
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.53,23.2,93.1,22.1
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,23.2,93.2,22.1
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.55,23.2,93.5,22.1
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,23.1,93.6,22
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,23,94,22
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.37,22.9,94.5,22
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.23,22.9,95,22
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.05,22.8,95.2,22
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.09,22.8,95.2,22
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.16,22.8,95.1,22
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.34,22.8,94.9,22
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.12,22.8,94.8,22
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.1,22.8,94.8,22
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.15,22.8,95,22
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.16,22.8,95.1,22
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.03,22.8,95,21.9
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.13,22.8,94.7,21.9
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.32,22.8,94.7,21.9
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.6,22.8,94.6,21.9
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.76,22.8,94.4,21.8
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.73,22.8,94.1,21.8
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.76,22.8,93.8,21.8
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.56,22.9,93.6,21.8
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.66,22.9,93.4,21.8
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.9,22.9,93.4,21.8
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.04,22.9,93.3,21.7
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.16,22.8,93.3,21.7
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.08,22.8,93.4,21.7
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.99,22.7,93.6,21.7
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.02,22.7,94,21.6
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.1,22.6,94.5,21.7
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.21,22.5,94.9,21.6
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.33,22.4,95.3,21.7
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.44,22.4,95.5,21.6
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.43,22.3,95.7,21.6
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.47,22.3,95.8,21.6
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.59,22.4,95.7,21.6
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.56,22.4,95.6,21.6
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.57,22.3,95.6,21.6
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.84,22.2,95.8,21.5
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.03,22.1,96,21.4
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.1,22,96.1,21.4
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.15,22,96.3,21.4
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.1,21.9,96.5,21.4
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.07,21.9,96.6,21.3
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.95,21.9,96.5,21.3
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.84,22,96.4,21.4
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.89,22,96.3,21.4
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.69,22,96,21.3
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.48,22.2,95.4,21.4
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.25,22.3,94.8,21.4
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.2,22.3,94.3,21.4
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.18,22.3,93.9,21.3
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.16,22.4,93.5,21.3
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.2,22.4,93.2,21.2
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.38,22.3,92.9,21.1
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.4,22.4,92.5,21.1
97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.52,22.4,92.2,21.1
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.6,22.5,91.9,21.1
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.62,22.5,91.8,21.1
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.63,22.5,91.6,21
101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.56,22.5,91.6,21.1
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.6,22.5,91.2,21
103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.65,22.6,91,21
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.63,22.7,90.7,21.1
105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.6,22.7,90.9,21.2
106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.41,22.8,90.5,21.1
107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.38,22.8,90.5,21.2
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.32,22.9,90.5,21.2
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.38,22.9,90.7,21.3
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.56,23,90.3,21.3
111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.55,23,90.2,21.3
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.5,23,90.1,21.3
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.4,23,90.3,21.3
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.31,23,90,21.3
115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.23,23.1,89.8,21.4
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.13,23.1,89.7,21.4
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.82,23.1,90,21.4
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.95,23.1,90.2,21.4
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010,23.1,89.9,21.4
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.01,23.3,89.1,21.4
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.09,23.4,88.8,21.4
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.03,23.4,88.8,21.5
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.96,23.5,88.7,21.5
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.99,23.5,89,21.6
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.87,23.5,88.5,21.5
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.91,23.5,88,21.4
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.73,23.6,87.5,21.4
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.53,23.6,87.7,21.4
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.6,23.4,87.8,21.3
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.66,23.4,88.1,21.3
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.67,23.3,88.4,21.3
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.51,23.2,88.6,21.2
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.45,23.2,88.8,21.3
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.53,23.2,88.6,21.2
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.45,23.2,88.7,21.2
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.14,23.1,88.9,21.2
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.12,23.1,89.1,21.2
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.36,23.1,89.4,21.2
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.61,23.1,89.6,21.3
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.86,23.1,89.8,21.3
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.77,23.1,89.4,21.2
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.71,23.1,88.7,21.1
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.56,23.1,88.6,21.1
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.56,23.1,88.6,21.1
1,5.49750289562572,5.86924363540813,5.89754282878056,5.97862558309575,5.91502083531236,5.4148559033643,-62.045777774996,-59.4314594884839,-56.8783599523371,-56.0899328758305,-58.2785758045812,-56.2126591263634,"2016-07-10",1009.65,23.1,88.25,21.05
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.8,23.1,88.5,21.1
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.81,23.1,88.4,21.1
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.86,23.1,88.3,21.1
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,23.1,88.2,21.1
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,23.2,88.8,21.2
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.51,23.2,89.2,21.3
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.59,23.2,89.4,21.4
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.66,23.2,89.8,21.5
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.72,23.3,89.9,21.5
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.71,23.3,89.9,21.5
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.65,23.3,90,21.6
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.57,23.3,90.3,21.6
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.57,23.3,90.5,21.6
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.56,23.3,90.8,21.7
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.57,23.3,91,21.8
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.61,23.3,91.3,21.8
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.56,23.3,91.8,21.9
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.56,23.4,92.2,22
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.71,23.4,92.2,22.1
